id,distribution,duration,t2y,t5y,t10y,t25y,t50y,t100y,t200y,data_years,name,x_97,y_97,org
01A200,PT3,48,437.1025141,627.2503388,751.2449931,903.847878,1014.31435,1122.057344,1227.890557,47,火燒寮,325642.64,2763896.71,經濟部水利署
01A200,PT3,72,505.1574248,722.8976881,861.2919482,1028.993223,1148.987157,1265.099671,1378.394636,47,火燒寮,325642.64,2763896.71,經濟部水利署
01A210,LPT3,1,59.63952378,76.77563068,87.85768529,101.6463948,111.8073847,121.9028371,132.0215391,33,大豹,292573.05,2753363.45,經濟部水利署
01A210,LPT3,3,96.66635671,126.9499894,149.871543,182.3005416,209.1410544,238.4303732,270.5492225,33,大豹,292573.05,2753363.45,經濟部水利署
01A210,LPT3,6,128.7484363,170.0099786,198.7736233,236.8153788,266.434059,297.1849759,329.3235209,33,大豹,292573.05,2753363.45,經濟部水利署
01A210,LPT3,12,186.1938884,257.4308963,305.8786983,368.4293371,415.9820117,464.3524778,513.883578,33,大豹,292573.05,2753363.45,經濟部水利署
01A210,LPT3,24,265.8121288,370.227554,437.8059676,521.2647925,582.0968164,641.8616762,701.0292863,33,大豹,292573.05,2753363.45,經濟部水利署
01A210,LPT3,48,334.5767575,491.8459608,599.2041945,737.2738695,841.4905155,946.666868,1053.406577,33,大豹,292573.05,2753363.45,經濟部水利署
01A210,LPT3,72,379.128343,544.8961048,648.4520313,771.6991196,858.215676,940.5104453,1019.397577,33,大豹,292573.05,2753363.45,經濟部水利署
01A220,LPT3,1,57.27085931,71.24188154,79.20004993,88.12788627,94.11513311,99.63362904,104.7843669,26,三峽,285907.28,2759061.79,經濟部水利署
01A220,LPT3,3,89.2575112,119.3805987,140.0745513,167.0935001,187.8760184,209.2361953,231.3407599,26,三峽,285907.28,2759061.79,經濟部水利署
01A220,LPT3,6,112.3807305,154.9629973,190.1227853,243.6316611,290.9660079,345.5316367,408.6465863,26,三峽,285907.28,2759061.79,經濟部水利署
01A220,LPT3,12,148.9457163,213.7853407,277.1851448,388.7112822,501.6062317,647.666694,837.2730844,26,三峽,285907.28,2759061.79,經濟部水利署
01A220,LPT3,24,204.7620865,294.6215247,365.8795937,470.7137016,560.5617242,661.3802384,774.8896994,26,三峽,285907.28,2759061.79,經濟部水利署
01A220,LPT3,48,249.7529971,372.5740361,469.0311926,609.5124771,728.6529398,861.0688302,1008.676528,26,三峽,285907.28,2759061.79,經濟部水利署
01A220,LPT3,72,263.8610128,387.9702857,492.5055064,654.5079812,800.1784738,970.3139953,1169.528107,26,三峽,285907.28,2759061.79,經濟部水利署
01A350,LPT3,1,42.11341995,61.00629282,75.09286322,94.72620894,110.7236874,127.9321741,146.5207257,29,富貴角,304869.05,2797850.84,經濟部水利署
01A350,LPT3,3,79.22300813,117.2365472,145.6067382,185.1141992,217.2501949,251.7503298,288.9307391,29,富貴角,304869.05,2797850.84,經濟部水利署
01A350,LPT3,6,112.8825894,167.2534864,203.265194,248.2616488,281.2843984,313.8337947,346.1102109,29,富貴角,304869.05,2797850.84,經濟部水利署
01A350,LPT3,12,139.2168909,209.9722276,265.496296,346.2460355,414.6071776,490.4513259,574.8335317,29,富貴角,304869.05,2797850.84,經濟部水利署
01A350,LPT3,24,168.8000257,252.9865259,320.0472019,418.9291446,503.7530919,598.9265516,706.0036888,29,富貴角,304869.05,2797850.84,經濟部水利署
01A350,LPT3,48,203.6143188,306.2862738,386.2671651,501.8445629,599.1147808,706.507357,825.4243716,29,富貴角,304869.05,2797850.84,經濟部水利署
01A350,LPT3,72,224.4334813,336.4726152,417.9151839,528.5258564,616.3417212,708.6973858,806.2230374,29,富貴角,304869.05,2797850.84,經濟部水利署
01A380,PT3,1,51.98241667,65.60957244,73.79725591,83.37655108,90.04894945,96.38645991,102.4726664,32,瑞芳(2),331015.11,2778246.56,經濟部水利署
01A380,PT3,3,105.5752568,128.6085122,141.1707498,154.9562442,164.0777956,172.4292178,180.195528,32,瑞芳(2),331015.11,2778246.56,經濟部水利署
01A380,PT3,6,144.3038179,178.0703308,198.2942534,221.9076969,238.3295988,253.9100811,268.8585187,32,瑞芳(2),331015.11,2778246.56,經濟部水利署
01A380,PT3,12,191.2818008,241.0457739,273.0096884,311.9911747,340.0177695,367.2271067,393.8500967,32,瑞芳(2),331015.11,2778246.56,經濟部水利署
01A380,PT3,24,264.0812618,346.8165273,402.9407222,473.6459816,525.7147726,577.0909122,628.0470797,32,瑞芳(2),331015.11,2778246.56,經濟部水利署
01A380,PT3,48,351.7307384,468.9850114,544.6267473,637.1185571,703.748715,768.5228637,831.9730151,32,瑞芳(2),331015.11,2778246.56,經濟部水利署
01A380,PT3,72,405.5052186,537.7696926,619.8628212,717.8938424,787.2620506,853.8752435,918.4511693,32,瑞芳(2),331015.11,2778246.56,經濟部水利署
01A410,LPT3,1,65.08198231,88.74037021,104.7161973,125.2419331,140.7853238,156.5515755,172.6563997,30,中正橋,302116.89,2768312.78,經濟部水利署
01A410,LPT3,3,104.9805693,141.7124121,167.9832537,203.4501586,231.5733211,261.1985846,292.5887951,30,中正橋,302116.89,2768312.78,經濟部水利署
01A410,LPT3,6,127.7195066,189.2971026,240.2980424,318.1729336,387.2218783,466.9043388,559.0909955,30,中正橋,302116.89,2768312.78,經濟部水利署
01A410,LPT3,12,158.449289,240.8531923,306.5014787,403.2243948,486.0901973,578.9339989,683.2170223,30,中正橋,302116.89,2768312.78,經濟部水利署
01A410,LPT3,24,196.8612339,305.4356732,388.1034493,504.7731097,600.6493705,704.313627,816.7028826,30,中正橋,302116.89,2768312.78,經濟部水利署
01A410,LPT3,48,232.46374,363.6391819,468.890535,624.6210532,758.4081376,908.5340044,1077.316687,30,中正橋,302116.89,2768312.78,經濟部水利署
01A410,LPT3,72,261.2442817,400.7459667,511.153697,672.7504001,810.2817488,963.4791198,1134.539213,30,中正橋,302116.89,2768312.78,經濟部水利署
01A420,LPT3,1,57.86079403,72.81852374,82.1419457,93.41150888,101.5058202,109.3878429,117.1404366,32,竹子湖(2),304863.09,2783872.83,經濟部水利署
01A420,LPT3,3,117.2333108,144.0276021,160.1472276,179.1059211,192.3992661,205.1044099,217.3852416,32,竹子湖(2),304863.09,2783872.83,經濟部水利署
01A420,LPT3,6,182.6323266,241.5943905,279.9880549,327.9317625,363.3401741,398.5600409,433.8836227,32,竹子湖(2),304863.09,2783872.83,經濟部水利署
01A420,LPT3,12,280.5256606,394.976703,472.6098642,572.4234343,647.9384113,724.406768,802.341578,32,竹子湖(2),304863.09,2783872.83,經濟部水利署
01A420,LPT3,24,391.1776598,585.5190598,724.5308069,910.6234638,1056.374036,1207.947056,1366.266791,32,竹子湖(2),304863.09,2783872.83,經濟部水利署
01A420,LPT3,48,512.0882961,774.8269649,964.0532596,1218.606429,1418.772225,1627.548027,1846.190604,32,竹子湖(2),304863.09,2783872.83,經濟部水利署
01A420,LPT3,72,563.2441313,849.6253487,1054.470108,1328.420097,1542.680017,1765.179187,1997.216097,32,竹子湖(2),304863.09,2783872.83,經濟部水利署
01A430,LPT3,1,60.72008987,72.70732128,79.37902896,86.75454824,91.64500394,96.11768163,100.2650173,34,福山(3),300293.52,2741486.31,經濟部水利署
01A430,LPT3,3,118.2690654,160.1723779,185.6022065,215.3805089,236.0560223,255.5951561,274.2377012,34,福山(3),300293.52,2741486.31,經濟部水利署
01A430,LPT3,6,180.1848327,257.0770774,305.0967956,362.3054216,402.5275409,440.8492273,477.6501618,34,福山(3),300293.52,2741486.31,經濟部水利署
01A430,LPT3,12,274.1295998,419.7516881,515.0277823,632.0268853,716.2424365,797.8016216,877.2233897,34,福山(3),300293.52,2741486.31,經濟部水利署
01A430,LPT3,24,395.2180462,623.7508842,777.8132484,971.3159001,1113.321611,1252.898265,1390.679401,34,福山(3),300293.52,2741486.31,經濟部水利署
01A430,LPT3,48,482.7965211,761.7980752,952.8328279,1196.370005,1377.701683,1558.109064,1738.328674,34,福山(3),300293.52,2741486.31,經濟部水利署
01A430,LPT3,72,529.3351121,827.0704531,1022.299706,1261.576115,1433.177155,1598.697296,1759.146092,34,福山(3),300293.52,2741486.31,經濟部水利署
01A440,PT3,1,61.23037849,77.05442256,86.80499076,98.39599098,106.5695946,114.3997858,121.9749851,30,大桶山,306885.68,2752191.8,經濟部水利署
01A440,PT3,3,107.6684856,130.3040216,143.1717343,157.6934995,167.5241311,176.6746551,185.3093243,30,大桶山,306885.68,2752191.8,經濟部水利署
01A440,PT3,6,149.9532958,196.1294153,224.7188226,258.8060687,282.8982917,306.0148235,328.4087939,30,大桶山,306885.68,2752191.8,經濟部水利署
01A440,PT3,12,214.2581228,292.6343988,340.6143411,397.4173862,437.3472142,475.5159544,512.372799,30,大桶山,306885.68,2752191.8,經濟部水利署
01A440,PT3,24,306.3613029,427.1069043,498.6746756,581.6795318,639.1035655,693.3853356,745.2999085,30,大桶山,306885.68,2752191.8,經濟部水利署
01A440,PT3,48,382.8185059,563.5729044,685.2962076,837.9893253,950.0858358,1060.460502,1169.742796,30,大桶山,306885.68,2752191.8,經濟部水利署
01A440,PT3,72,437.3285393,627.932338,756.8296263,918.9206554,1038.130468,1155.650659,1272.12457,30,大桶山,306885.68,2752191.8,經濟部水利署
01A450,LN3,1,56.86309166,66.38445527,71.72183274,77.69812231,81.72178901,85.45456778,88.96800632,29,坪林(4),321738.24,2758924.18,經濟部水利署
01A450,LN3,3,119.1136746,144.622127,158.2008909,172.8547602,182.4173439,191.0841351,199.0709656,29,坪林(4),321738.24,2758924.18,經濟部水利署
01A450,LN3,6,170.55564,220.7737951,248.4897961,279.1803296,299.6497722,318.5063254,336.1420291,29,坪林(4),321738.24,2758924.18,經濟部水利署
01A450,LN3,12,238.9413924,328.6114398,383.8521882,450.048463,497.2441069,542.9456093,587.6672045,29,坪林(4),321738.24,2758924.18,經濟部水利署
01A450,LN3,24,332.105369,483.5669051,578.6187928,694.0592993,777.2985738,858.5877392,938.7470146,29,坪林(4),321738.24,2758924.18,經濟部水利署
01A450,LN3,48,421.5089741,620.7405463,746.8986358,901.1179113,1012.929229,1122.570381,1231.091063,29,坪林(4),321738.24,2758924.18,經濟部水利署
01A450,LN3,72,470.0606209,678.9268414,808.5904498,964.8355062,1076.755396,1185.513046,1292.278069,29,坪林(4),321738.24,2758924.18,經濟部水利署
01B030,LPT3,1,53.58748497,74.69136691,91.27937728,115.5104245,136.153049,159.2110611,185.0662043,33,五堵,320276.41,2774715.21,經濟部水利署
01B030,LPT3,3,99.47556524,135.4612326,162.0148669,198.8059422,228.6751975,260.7487344,295.3657535,33,五堵,320276.41,2774715.21,經濟部水利署
01B030,LPT3,6,141.3082313,195.3704787,233.985272,285.9961905,327.1205879,370.3208987,415.9566338,33,五堵,320276.41,2774715.21,經濟部水利署
01B030,LPT3,12,186.4807645,270.7005247,344.2574911,461.8682601,570.7645556,701.1802355,857.770752,33,五堵,320276.41,2774715.21,經濟部水利署
01B030,LPT3,24,234.6447076,350.3112441,460.427853,650.404068,839.2987581,1079.804102,1386.812136,33,五堵,320276.41,2774715.21,經濟部水利署
01B030,LPT3,48,300.8927233,465.3506818,617.4637761,873.5737537,1122.330074,1432.475685,1819.84395,33,五堵,320276.41,2774715.21,經濟部水利署
01B030,LPT3,72,343.1119446,530.849074,697.0960633,966.2590011,1218.172785,1522.337176,1890.180962,33,五堵,320276.41,2774715.21,經濟部水利署
01C400,LN3,1,63.32503695,81.11910536,90.89467283,101.6837947,108.8596997,115.4564309,121.6144251,28,石門(3),275416.94,2746365.06,經濟部水利署
01C400,LN3,3,101.1263446,124.0421258,136.8886217,151.2734142,160.9585748,169.9437529,178.4011265,28,石門(3),275416.94,2746365.06,經濟部水利署
01C400,LN3,6,125.6035615,155.0944465,172.7535107,193.4854668,208.0135091,221.9007178,235.3315679,28,石門(3),275416.94,2746365.06,經濟部水利署
01C400,LN3,12,162.3378034,214.0269596,250.2753183,298.0125322,334.8534969,372.7163102,411.823233,28,石門(3),275416.94,2746365.06,經濟部水利署
01C400,LN3,24,213.751851,294.5998678,349.2282545,419.239289,472.0526384,525.4077929,579.6651526,28,石門(3),275416.94,2746365.06,經濟部水利署
01C400,LN3,48,258.2037134,376.8607593,458.2595757,563.7409578,644.0532773,725.7578441,809.3718332,28,石門(3),275416.94,2746365.06,經濟部水利署
01C400,LN3,72,276.0580698,402.6363751,492.2024795,610.9359486,703.0740616,798.1615451,896.7439122,28,石門(3),275416.94,2746365.06,經濟部水利署
01D100,LPT3,1,50.34133982,62.38483766,69.28897837,77.08055886,82.3363548,87.20429734,91.76959472,40,太閣南,264988.26,2724291.09,經濟部水利署
01D100,LPT3,3,101.6414033,133.9577464,154.3443556,179.1303028,196.9902049,214.4050785,231.541673,40,太閣南,264988.26,2724291.09,經濟部水利署
01D100,LPT3,6,145.74762,204.4957904,242.9888205,291.0038254,326.3164014,361.2567908,396.0808343,40,太閣南,264988.26,2724291.09,經濟部水利署
01D100,LPT3,12,209.5387755,317.5239925,387.4671127,472.7156996,533.6856356,592.4458808,649.4117583,40,太閣南,264988.26,2724291.09,經濟部水利署
01D100,LPT3,24,282.8461615,442.0901953,545.0989073,669.7026724,757.9196746,842.0931321,922.8218503,40,太閣南,264988.26,2724291.09,經濟部水利署
01D100,LPT3,48,343.128442,540.9809095,667.7418261,819.3736464,925.4639045,1025.644396,1120.7192,40,太閣南,264988.26,2724291.09,經濟部水利署
01D100,LPT3,72,357.1632393,559.1252276,696.1464498,869.5638114,997.8644243,1124.875939,1251.165482,40,太閣南,264988.26,2724291.09,經濟部水利署
01D110,LPT3,1,58.7844161,79.98098146,93.98409938,111.6412452,124.7825388,137.9257079,151.1704159,37,清泉,260484.71,2718509.6,經濟部水利署
01D110,LPT3,3,115.807605,169.8546142,209.2851711,263.1373137,306.1663898,351.692146,400.0700548,37,清泉,260484.71,2718509.6,經濟部水利署
01D110,LPT3,6,174.3869345,277.1082903,351.7055946,452.1290645,530.8962025,612.7280948,697.9965356,37,清泉,260484.71,2718509.6,經濟部水利署
01D110,LPT3,12,259.2486856,429.3386595,547.7095305,699.5391135,812.7951062,925.3937912,1037.637085,37,清泉,260484.71,2718509.6,經濟部水利署
01D110,LPT3,24,356.9548628,609.4611524,780.645205,993.159984,1146.215862,1293.706617,1436.137252,37,清泉,260484.71,2718509.6,經濟部水利署
01D110,LPT3,48,426.1186571,723.51488,921.526943,1163.281124,1334.624418,1497.553408,1652.86071,37,清泉,260484.71,2718509.6,經濟部水利署
01D110,LPT3,72,443.6838073,743.1012463,950.5826147,1214.963219,1410.705798,1603.982109,1795.286489,37,清泉,260484.71,2718509.6,經濟部水利署
01D180,LPT3,1,59.144063,72.77346367,81.10053653,91.01798013,98.05165617,104.8354418,111.449429,33,梅花,271110.62,2730089.87,經濟部水利署
01D180,LPT3,3,123.3614261,164.775715,194.096008,233.3600914,264.2718332,296.6503974,330.7749522,33,梅花,271110.62,2730089.87,經濟部水利署
01D180,LPT3,6,182.3589958,260.9823128,311.9801483,374.8408611,420.4923492,465.1626303,509.1848119,33,梅花,271110.62,2730089.87,經濟部水利署
01D180,LPT3,12,246.359235,387.4995923,489.1643557,625.1974087,731.350957,841.2081483,955.2749998,33,梅花,271110.62,2730089.87,經濟部水利署
01D180,LPT3,24,331.8264067,547.1687016,702.9486488,910.5764358,1071.414326,1236.516124,1406.370124,33,梅花,271110.62,2730089.87,經濟部水利署
01D180,LPT3,48,407.8070268,657.2917884,824.4777037,1032.366419,1183.159866,1329.780752,1472.896419,33,梅花,271110.62,2730089.87,經濟部水利署
01D180,LPT3,72,431.3142118,697.8908054,883.4864347,1122.748518,1302.46693,1482.384558,1663.08316,33,梅花,271110.62,2730089.87,經濟部水利署
01D190,LN3,1,63.43452011,77.98314805,85.60411317,93.73499309,98.9896763,103.7177908,108.0464685,28,鳥嘴山,278704.73,2734708.5,經濟部水利署
01D190,LN3,3,129.8860194,170.7243456,192.6387932,216.4237731,232.020363,246.2070819,259.3236768,28,鳥嘴山,278704.73,2734708.5,經濟部水利署
01D190,LN3,6,187.9795913,265.4700175,310.4912426,362.2112353,397.796072,431.3477863,463.3956608,28,鳥嘴山,278704.73,2734708.5,經濟部水利署
01D190,LN3,12,274.7405948,403.1116369,475.4556743,556.7680952,611.6897624,662.7634694,710.9409161,28,鳥嘴山,278704.73,2734708.5,經濟部水利署
01D190,LN3,24,376.3390574,576.4066982,692.5680036,825.9503147,917.6846911,1004.15215,1086.721731,28,鳥嘴山,278704.73,2734708.5,經濟部水利署
01D190,LN3,48,448.1924621,706.1573167,864.9514441,1055.131027,1190.658182,1321.848112,1450.18375,28,鳥嘴山,278704.73,2734708.5,經濟部水利署
01D190,LN3,72,471.9671178,754.5514406,933.3111044,1151.673203,1309.892255,1464.969226,1618.397516,28,鳥嘴山,278704.73,2734708.5,經濟部水利署
01D300,LPT3,1,57.9581653,75.70935159,87.43709289,102.2771437,113.3772417,124.5357753,135.8437893,29,關西(3),268245.99,2741455.04,經濟部水利署
01D300,LPT3,3,96.47612444,121.203904,136.7621197,155.716458,169.4295358,182.8614776,196.1472846,29,關西(3),268245.99,2741455.04,經濟部水利署
01D300,LPT3,6,122.8083338,152.092772,169.7794183,190.6339573,205.2855479,219.3081209,232.8783026,29,關西(3),268245.99,2741455.04,經濟部水利署
01D300,LPT3,12,157.0602109,204.3041308,235.5822334,275.2409041,304.9641171,334.8946319,365.2773784,29,關西(3),268245.99,2741455.04,經濟部水利署
01D300,LPT3,24,203.5369015,279.5207585,330.3064925,394.9345688,443.4245342,492.2297243,541.7046666,29,關西(3),268245.99,2741455.04,經濟部水利署
01D300,LPT3,48,255.6885614,366.3930489,445.8403837,553.0030698,637.7275996,726.6445882,820.4314344,29,關西(3),268245.99,2741455.04,經濟部水利署
01D300,LPT3,72,277.9064993,395.9154182,481.5265634,598.1610192,691.2600507,789.7554453,894.4717888,29,關西(3),268245.99,2741455.04,經濟部水利署
01D310,LPT3,1,52.54455184,67.47529232,75.88219251,85.17340348,91.30201358,96.86748494,101.9833683,28,新埔(1),257217.64,2746894,經濟部水利署
01D310,LPT3,3,88.74968582,117.9205364,137.2497271,161.7385324,180.064461,198.4867477,217.1507279,28,新埔(1),257217.64,2746894,經濟部水利署
01D310,LPT3,6,109.7804151,146.677789,172.7111006,207.4736448,234.769596,263.2995475,293.3057631,28,新埔(1),257217.64,2746894,經濟部水利署
01D310,LPT3,12,134.2211279,188.62907,233.2782888,300.9215774,360.5100931,428.9525633,507.8219311,28,新埔(1),257217.64,2746894,經濟部水利署
01D310,LPT3,24,164.1670715,230.5080722,288.5757805,381.4407614,467.4354171,570.4619794,694.2550299,28,新埔(1),257217.64,2746894,經濟部水利署
01D310,LPT3,48,209.0816857,308.7429035,392.1198874,520.566258,635.4141554,768.9014561,924.4442481,28,新埔(1),257217.64,2746894,經濟部水利署
01D310,LPT3,72,240.0106459,356.4402415,453.0955624,600.9757987,732.334365,884.1493819,1060.043227,28,新埔(1),257217.64,2746894,經濟部水利署
01E310,LPT3,1,51.3903065,70.74599161,81.21518682,92.2052806,99.05032236,104.9527869,110.0951172,30,南勢山,223192.63,2720180.36,經濟部水利署
01E310,LPT3,3,94.02883279,135.2586475,157.9297618,181.8393407,196.7273683,209.5278776,220.6280922,30,南勢山,223192.63,2720180.36,經濟部水利署
01E310,LPT3,6,126.2648375,187.6633601,224.2690756,265.675019,293.2431271,318.2879638,341.2099469,30,南勢山,223192.63,2720180.36,經濟部水利署
01E310,LPT3,12,154.9252869,244.7885748,307.7436529,389.7431732,452.0736246,515.1654477,579.2626619,30,南勢山,223192.63,2720180.36,經濟部水利署
01E310,LPT3,24,177.9925373,285.3417968,371.4191581,498.4011402,607.047332,728.4510733,864.307357,30,南勢山,223192.63,2720180.36,經濟部水利署
01E310,LPT3,48,212.9353779,343.2729924,445.9714449,594.9267097,720.289128,858.406593,1010.809736,30,南勢山,223192.63,2720180.36,經濟部水利署
01E310,LPT3,72,217.9191108,349.6388091,459.4706525,627.4725519,776.256033,947.442493,1144.62332,30,南勢山,223192.63,2720180.36,經濟部水利署
01E330,LPT3,1,45.69465678,63.31093687,77.72359175,99.49488932,118.6228948,140.5468168,165.761691,29,大坪頂,222392.83,2702182.55,經濟部水利署
01E330,LPT3,3,84.48785813,122.145438,155.3490141,208.8647451,258.7864709,318.9585466,391.6757289,29,大坪頂,222392.83,2702182.55,經濟部水利署
01E330,LPT3,6,120.3628904,184.0182095,238.1818339,322.8156771,399.4377635,489.3809118,595.1605062,29,大坪頂,222392.83,2702182.55,經濟部水利署
01E330,LPT3,12,159.465417,261.988764,350.683088,490.8126317,618.6593048,769.4387201,947.3445348,29,大坪頂,222392.83,2702182.55,經濟部水利署
01E330,LPT3,24,204.5008952,337.5591011,451.9297301,631.4644055,794.2178549,985.0870269,1209.011473,29,大坪頂,222392.83,2702182.55,經濟部水利署
01E330,LPT3,48,241.2775285,396.4903066,529.865867,739.2587417,929.1427857,1151.924026,1413.423533,29,大坪頂,222392.83,2702182.55,經濟部水利署
01E330,LPT3,72,262.7619417,429.7885924,571.0861476,789.7763223,985.4520405,1212.442684,1475.925675,29,大坪頂,222392.83,2702182.55,經濟部水利署
01E370,LPT3,1,60.80881348,75.16233974,82.86685228,91.08448036,96.33907257,100.9985178,105.1879371,32,和興,241195.41,2713515.04,經濟部水利署
01E370,LPT3,3,109.238469,143.9692031,165.4974521,191.2780907,209.5938494,227.2490692,244.431031,32,和興,241195.41,2713515.04,經濟部水利署
01E370,LPT3,6,158.9621882,232.9876343,283.6558567,349.0039399,398.4722872,448.5212628,499.4415129,32,和興,241195.41,2713515.04,經濟部水利署
01E370,LPT3,12,211.9968675,329.5235429,411.6768126,518.7560467,600.3055135,683.0393071,767.3158186,32,和興,241195.41,2713515.04,經濟部水利署
01E370,LPT3,24,256.2990521,415.6004301,536.9714658,707.4033315,846.4139524,995.5405411,1155.812939,32,和興,241195.41,2713515.04,經濟部水利署
01E370,LPT3,48,306.5444312,503.9843211,662.8790207,897.4082092,1097.887796,1321.543465,1571.278689,32,和興,241195.41,2713515.04,經濟部水利署
01E370,LPT3,72,330.2367909,536.0174398,701.1523239,944.6074664,1152.640214,1384.751893,1644.038681,32,和興,241195.41,2713515.04,經濟部水利署
01E380,LPT3,1,57.38286646,66.49060797,71.09820511,75.81885786,78.7383412,81.2648417,83.48743259,30,大河,244564.59,2723430.82,經濟部水利署
01E380,LPT3,3,102.2981644,122.033527,132.7422246,144.3361324,151.8765702,158.6670025,164.8710671,30,大河,244564.59,2723430.82,經濟部水利署
01E380,LPT3,6,135.5906763,172.7702575,198.0433393,230.8200394,255.9076255,281.6102572,308.1421159,30,大河,244564.59,2723430.82,經濟部水利署
01E380,LPT3,12,178.2429225,241.385912,283.5205588,337.1363038,377.3884818,417.9385535,459.0913093,30,大河,244564.59,2723430.82,經濟部水利署
01E380,LPT3,24,214.352986,312.3007098,383.7091668,481.2346181,559.1840891,641.693517,729.4217609,30,大河,244564.59,2723430.82,經濟部水利署
01E380,LPT3,48,263.4524158,383.9824788,476.7474045,609.6437255,720.7193948,842.7414446,977.2700782,30,大河,244564.59,2723430.82,經濟部水利署
01E380,LPT3,72,285.1154929,408.9819025,505.7336314,646.2373516,765.2217609,897.4122386,1044.803362,30,大河,244564.59,2723430.82,經濟部水利署
01E390,PT3,1,49.5013217,67.38213266,79.31409054,94.20182217,105.0885107,115.7797295,126.341859,29,大潭,231857.1,2725400.75,經濟部水利署
01E390,PT3,3,79.86868773,118.5222151,150.7392446,196.1307627,232.2535373,269.7360556,308.4656384,29,大潭,231857.1,2725400.75,經濟部水利署
01E390,PT3,6,117.0332499,173.605165,214.8309378,268.9258117,309.9389614,351.1933071,392.765278,29,大潭,231857.1,2725400.75,經濟部水利署
01E390,PT3,12,156.9546999,227.0413579,272.6828186,328.8091603,369.4134928,409.0005359,447.8724969,29,大潭,231857.1,2725400.75,經濟部水利署
01E390,PT3,24,178.9582217,263.0522322,328.5226912,417.564418,486.7660533,557.50013,629.712655,29,大潭,231857.1,2725400.75,經濟部水利署
01E390,PT3,48,214.0781519,313.2068791,392.4238536,501.6488133,587.3276929,675.4246608,765.7924909,29,大潭,231857.1,2725400.75,經濟部水利署
01E390,PT3,72,234.7281619,344.6414592,427.0968353,537.0283275,621.305653,706.6936192,793.2472644,29,大潭,231857.1,2725400.75,經濟部水利署
01F100,PT3,1,43.77674357,59.22379195,68.32863689,78.85061174,86.10934324,92.95723021,99.49520399,45,八仙山(1),249503.28,2669006.74,經濟部水利署
01F100,PT3,3,95.2460017,135.5563431,161.1558978,192.1606658,214.3367018,235.7897462,256.7175354,45,八仙山(1),249503.28,2669006.74,經濟部水利署
01F100,PT3,6,152.6759705,216.2845253,254.9223467,300.4415928,332.3186419,362.7096713,391.9899787,45,八仙山(1),249503.28,2669006.74,經濟部水利署
01F100,PT3,12,227.9621826,328.6229339,393.0024073,471.3124109,527.5054605,581.9873598,635.2353043,45,八仙山(1),249503.28,2669006.74,經濟部水利署
01F100,PT3,24,287.3026294,447.8849435,569.3793803,732.1060611,857.2554728,984.3155601,1113.325604,45,八仙山(1),249503.28,2669006.74,經濟部水利署
01F100,PT3,48,331.3809304,550.4994764,739.552636,1010.565148,1228.698639,1456.658703,1693.534366,45,八仙山(1),249503.28,2669006.74,經濟部水利署
01F100,PT3,72,353.7622445,598.4379445,807.5873947,1106.02664,1345.513115,1595.317476,1854.50582,45,八仙山(1),249503.28,2669006.74,經濟部水利署
01F350,PT3,1,42.82936624,55.59542761,64.73942565,76.62299723,85.57189563,94.53349462,103.5312693,38,雪嶺,252587.45,2685994.26,經濟部水利署
01F350,PT3,3,100.8482565,133.85255,154.7007417,179.8684597,197.8251636,215.1670394,232.0600476,38,雪嶺,252587.45,2685994.26,經濟部水利署
01F350,PT3,6,171.7837923,227.7518855,261.0189711,299.6726503,326.4520135,351.7914029,376.0467874,38,雪嶺,252587.45,2685994.26,經濟部水利署
01F350,PT3,12,283.1740403,377.3472148,431.7248273,493.7290156,536.0516307,575.6794646,613.2670109,38,雪嶺,252587.45,2685994.26,經濟部水利署
01F350,PT3,24,433.7838673,585.7288014,671.3671018,767.4615844,832.2136454,892.2863738,948.8074451,38,雪嶺,252587.45,2685994.26,經濟部水利署
01F350,PT3,48,551.7758178,765.8787898,900.1399839,1061.491841,1176.22203,1286.764838,1394.232559,38,雪嶺,252587.45,2685994.26,經濟部水利署
01F350,PT3,72,600.084147,848.7140103,1013.25301,1217.544389,1366.393506,1512.214102,1655.980573,38,雪嶺,252587.45,2685994.26,經濟部水利署
01F680,LPT3,1,60.67001262,78.81396339,91.67583406,108.9291739,122.540082,136.8255255,151.9145679,37,頭汴坑,230799.46,2667793.23,經濟部水利署
01F680,LPT3,3,102.1597476,142.0299037,175.0875822,225.5887779,270.4196798,322.2494192,382.367577,37,頭汴坑,230799.46,2667793.23,經濟部水利署
01F680,LPT3,6,139.5803782,209.5062484,264.1244435,343.2534779,410.0151182,483.882864,565.8534996,37,頭汴坑,230799.46,2667793.23,經濟部水利署
01F680,LPT3,12,187.8208869,311.3852271,421.1267081,598.7099077,764.4136563,963.6084067,1203.11671,37,頭汴坑,230799.46,2667793.23,經濟部水利署
01F680,LPT3,24,244.3021876,402.6363153,531.8834287,725.1724784,892.4651632,1081.061296,1293.825972,37,頭汴坑,230799.46,2667793.23,經濟部水利署
01F680,LPT3,48,302.0583188,481.5536859,618.7666862,812.496213,971.5079796,1143.104874,1328.678702,37,頭汴坑,230799.46,2667793.23,經濟部水利署
01F680,LPT3,72,335.6215388,520.5784466,662.8812588,865.6542303,1033.817902,1217.042806,1417.191883,37,頭汴坑,230799.46,2667793.23,經濟部水利署
01G090,LPT3,1,46.4372809,59.48893285,66.71559168,74.58777415,79.70955264,84.3088569,88.49090301,29,頭汴,197536.98,2664575.62,經濟部水利署
